id,level1_state0_dur,level1_state1_dur,level1_state2_dur,level2_state0_dur,level2_state1_dur,level2_state2_dur,level3_state0_dur,level3_state1_dur,level3_state2_dur,level4_state0_dur,level4_state1_dur,level4_state2_dur,level5_state0_dur,level5_state1_dur,level5_state2_dur,level6_state0_dur,level6_state1_dur,level6_state2_dur,level7_state0_dur,level7_state1_dur,level7_state2_dur,level8_state0_dur,level8_state1_dur,level8_state2_dur,level9_state0_dur,level9_state1_dur,level9_state2_dur,level10_state0_dur,level10_state1_dur,level10_state2_dur,level11_state0_dur,level11_state1_dur,level11_state2_dur
14720,6116,0,7991,6367,0,10990,9546,0,7988,18432,9988,7992,19355,9973,7999,18053,9993,7982,6597,0,7988,9359,7996,7998,10440,7750,7858,10302,7965,7990,10209,0,7998
14721,6276,0,7989,6358,0,10982,9544,0,7994,18465,9982,7984,19351,9971,7989,18075,9970,7982,6591,0,7982,9350,7980,7987,10523,8004,7998,10570,7994,7984,10205,0,7981
14723,6285,0,8002,6338,0,10994,9542,0,7993,18454,9984,7986,19369,9976,7988,18051,9998,7990,6586,0,7999,9362,7990,7982,10556,7997,7998,10575,7989,8004,10206,0,7987
14725,6269,0,7994,6355,0,10981,9536,0,7991,18394,9904,7984,19369,9978,7919,17943,9975,7998,6593,0,7944,9328,7982,7994,10485,7954,7982,7499,7535,7994,10183,0,7993
14726,6289,0,7903,6299,0,10991,9548,0,7987,18110,9434,7992,19199,9161,7900,17974,9571,7993,5956,0,4969,9368,7997,8001,10549,7995,7780,10045,7632,8005,10202,0,7710
14727,6272,0,7983,6359,0,10996,9549,0,7991,18445,9978,7996,19364,9994,7993,18053,9989,8117,6576,0,7996,9365,7985,7980,10569,7992,7990,10560,7997,8000,10210,0,7994
14728,6267,0,7992,6356,0,10993,9538,0,7988,18440,9971,7988,19294,9929,7841,18045,9977,7983,6595,0,7991,9359,7994,7990,10566,7998,7990,10557,7991,7985,10194,0,7999
14729,6284,0,7983,6376,0,10987,9550,0,7982,18457,9980,7986,19361,9983,7988,18083,9987,7997,6585,0,7997,9355,7988,7993,10543,7991,7993,10526,7994,7771,10192,0,8001
14730,6284,0,7993,6344,0,10984,9537,0,7995,18225,9852,8001,19168,9946,7966,18054,9903,7993,6593,0,7977,9226,7997,7988,10538,7995,7984,10467,7974,7881,10142,0,7989
14731,6283,0,7978,6365,0,10992,9547,0,7986,18456,9895,7987,19359,9988,7990,18043,9985,7985,6598,0,8000,9360,7903,8002,10465,7878,8000,10574,8000,7991,10190,0,7998
14732,6273,0,7996,6356,0,10995,9560,0,7986,18435,9985,7998,19369,9971,7984,18067,9992,7994,6586,0,7981,9364,7997,7988,10548,7987,7995,10544,7988,7982,10198,0,7990
14736,6255,0,7999,6356,0,10993,9555,0,7886,18453,9978,7993,19369,9978,7986,18071,9984,7983,6582,0,7991,9383,7982,7995,10565,7987,7993,10559,7993,7981,10210,0,7995
14737,6266,0,7992,6349,0,10989,9551,0,7996,18468,9978,7988,19351,9988,8004,18049,9977,7995,6600,0,7980,9401,7986,7984,10547,7990,7988,10559,7990,7997,10206,0,7992
14738,6260,0,7993,6359,0,11001,9553,0,7996,18372,9951,8000,19375,9978,7997,17993,9891,7986,6580,0,7988,9342,7993,7999,10532,7997,7987,10531,7982,7995,10191,0,7998
14744,6284,0,7999,6345,0,10992,9549,0,7995,18444,9980,7981,19261,9882,7984,18073,9977,7985,6596,0,7983,9374,7812,7725,10549,7997,7729,10357,7989,7985,10208,0,7992
14745,6249,0,8000,6363,0,10999,9555,0,7987,18455,9975,7987,19360,9986,8001,18080,9972,8000,6596,0,8001,9374,7987,8001,10553,7999,8002,10550,7988,7999,10193,0,8000
14749,107107,0,7998,6361,0,10991,9560,0,7987,18461,9978,7990,19363,9997,7999,18080,9987,7998,6594,0,7991,9366,7987,8005,10557,7996,8000,10551,7986,7999,10194,0,7986
14751,6251,0,7999,6361,0,10986,9542,0,7998,18429,9988,8000,19342,10004,8001,18048,9986,8000,6597,0,8000,9388,7986,8002,10568,7985,7984,10567,7999,7987,10206,0,8001
14752,6261,0,7437,6319,0,10887,9357,0,7850,18338,9563,7853,18499,9957,7406,17984,9721,7707,6606,0,7995,9094,7881,7989,10074,7927,7716,10426,7966,5582,9770,0,6227
14753,6278,0,7999,6366,0,10982,9570,0,7984,18435,9985,7987,19337,9985,7993,18071,9976,7983,6602,0,7995,9385,7991,7978,10565,7989,8000,10559,7994,7994,10186,0,7992
14756,6270,0,7993,6370,0,10981,9543,0,7991,18427,9992,7995,19334,9953,7997,18052,9994,7984,6608,0,7990,9383,7996,7995,10421,7964,7990,10515,7924,7994,10193,0,8001
14757,5789,0,8001,6361,0,10999,14943,0,7986,17874,34539,7986,18970,9557,7888,17914,9987,7861,6608,0,8002,9387,8002,7987,10484,7555,7986,10568,7986,7987,10207,0,8001
14758,6273,0,8001,6359,0,10989,9547,0,7984,18435,9993,7996,19245,9961,7987,18064,9899,7997,6605,0,7990,9374,7991,7995,10553,7988,7986,10569,7992,8000,10201,0,7982
14760,6277,0,7989,6355,0,10997,9555,0,7989,18437,9975,7992,19341,9975,7988,18050,9982,7997,6598,0,7981,9372,8004,7999,10553,7998,7992,10534,7985,7992,10194,0,7976
14764,6261,0,8000,6360,0,10986,9541,0,7986,18374,10001,7987,19358,9975,7999,18079,9986,7999,6596,0,8001,44896,7988,7849,9775,8001,8002,8901,7736,7999,10209,0,7986
14765,6281,0,7995,6341,0,10985,9539,0,7998,18426,9970,7995,19381,9983,7993,18050,9968,7992,6595,0,7983,9357,7999,7982,10546,7997,7987,10547,7984,7997,10191,0,7992
14770,6262,0,7992,6348,0,10999,9550,0,7992,18431,9860,7992,19349,9997,7991,18057,9999,7991,75541,0,7992,9371,7991,7991,10541,7991,7992,10553,7991,7991,10190,0,7992
14771,6207,0,7998,6363,0,10993,9543,0,7991,18441,9982,8000,19345,9985,7985,18083,9988,7992,6590,0,7979,9366,7990,7984,10561,7982,7998,10543,7994,7983,10181,0,7992
14773,6262,0,7993,6349,0,10999,9551,0,7992,18445,9999,7992,19349,9845,7993,18069,9998,7993,6581,0,7992,9370,7991,7993,10537,7993,7991,10538,7992,7991,10203,0,7993
14774,6263,0,7987,6362,0,10984,9472,0,8000,18441,9990,7988,19367,9987,7989,18073,9975,7992,6607,0,7984,9369,7983,7997,10562,7993,7988,10553,7995,7990,10184,0,7986
14775,6264,0,7991,6346,0,10999,9563,0,7992,18460,9998,7992,19347,9998,7867,17875,9984,7991,6597,0,7994,9353,7992,7992,10536,7992,7992,10538,7992,7964,10108,0,7992
14790,6278,0,7991,6362,0,10984,9540,0,7998,18389,9844,7997,19211,9919,7988,18065,9979,7967,6322,0,7991,9383,7988,7985,10514,7700,7991,10556,7990,7983,10102,0,7929
14791,6263,0,8001,6362,0,10999,9555,0,7986,18456,9971,8001,19318,9781,8002,18081,10003,8000,6584,0,7999,9359,7999,8000,10569,7987,8000,10553,7988,8000,10207,0,8000
14792,6270,0,7981,6367,0,11001,9553,0,7990,18475,9976,7995,19369,10000,7985,18031,9968,7986,6609,0,7990,9367,7991,7983,10551,7985,7985,10551,7995,7992,10209,0,7999
14793,6279,0,7997,6357,0,10997,9542,0,7985,18453,9974,7988,19085,9964,7860,17814,9997,7999,6593,0,7886,9340,7991,7997,10541,7991,7991,10546,7998,7996,10205,0,7991
14794,6263,0,7993,6349,0,10986,9538,0,7990,18460,9996,7991,19331,9997,7994,18043,9994,7992,6586,0,7990,9371,7996,7991,10539,7992,7992,10537,7992,7992,10189,0,7993
14795,6278,0,7986,6361,0,10997,9559,0,7988,18449,9983,7987,19357,9985,7995,18063,9987,7984,6596,0,8003,9389,7985,7998,10564,7984,7994,10554,7983,7998,10202,0,7982
14796,6277,0,7992,6349,0,10998,9550,0,7993,18445,9998,7992,19352,9984,7991,18026,9999,7992,6599,0,7993,9395,7994,7993,10539,7991,7993,10539,7992,7993,10192,0,7991
14799,37591,0,7991,6368,0,10999,9546,0,7990,18444,9976,7998,19356,9995,7922,18057,9981,7993,6587,0,7984,9390,7999,7997,10552,8000,7985,10538,7987,7985,10183,0,7997
14810,6266,0,7995,6359,0,10993,9553,0,7971,18209,9973,7991,19148,9965,7909,17966,9968,7993,6610,0,7725,8885,7902,7988,10563,7988,7997,10556,7989,7981,10207,0,7979
14812,6273,0,7996,6351,0,10984,9549,0,7991,18463,9978,7985,19373,9968,8001,18063,9980,7994,6602,0,7988,9377,7982,7993,10557,7983,7997,10561,7993,7984,10201,0,7980
14815,6267,0,7989,6356,0,10982,9551,0,7998,18448,9994,7992,19368,9996,7985,18082,9987,7997,6574,0,7867,9375,7985,7989,10542,7993,7986,10569,7988,7992,10197,0,7994
14816,6262,0,8001,6354,0,10995,9538,0,7985,18457,9994,7981,19357,9977,7997,18021,10000,7989,6597,0,8001,9374,7995,7984,10565,7988,7998,10567,7987,7987,10189,0,7983
14817,6266,0,7993,6358,0,10996,9554,0,7997,18445,9974,7988,19338,9975,7980,18060,9987,7994,6609,0,7994,9368,7985,7998,10549,7999,8001,10547,7987,7990,10203,0,7988
14820,6268,0,7994,6351,0,10994,9546,0,7993,18437,9984,7985,19388,9986,7990,18070,9969,7995,6603,0,7994,9383,7989,7964,10464,7985,7998,10541,7988,7989,10194,0,8000
14821,6251,0,7993,6336,0,11000,9535,0,7994,18395,9884,7991,19378,9984,7993,18041,9996,7991,6598,0,7993,9371,7991,7991,10537,8006,7991,10538,7992,7991,10191,0,7992
14822,6221,0,7989,6353,0,10988,9542,0,7948,18381,9984,7994,19356,9968,7998,18071,9975,7983,6611,0,7995,9372,7997,8002,10428,7927,7987,10562,7991,7993,10201,0,7999
14823,6263,0,7993,6348,0,10998,9537,0,7991,18448,9997,7991,19339,9998,7992,18057,9996,7991,6598,0,7993,9356,7991,7992,10538,7990,7992,10552,7992,7991,10191,0,7993
14825,6277,0,7881,6336,0,10998,9551,0,7992,18347,9913,7994,19253,9885,7992,17999,9998,7921,6586,0,7991,9353,7993,7893,10513,7992,7991,10566,7992,7951,10203,0,7993
14826,6235,0,7993,6347,0,10333,9258,0,7938,18045,9996,7770,19088,9870,7993,18003,9871,7991,6599,0,7992,9148,7881,7962,10288,7991,7992,10037,6071,8006,9272,0,6697
14828,6287,0,8003,6348,0,10993,9458,0,7990,18447,9993,7992,19362,9982,7984,18055,9972,7990,6599,0,7985,9371,7983,7977,10568,7989,7984,10553,7993,7983,10213,0,7987
14830,6287,0,7925,6364,0,10999,9536,0,7991,18436,9998,7993,19378,9995,7992,18056,9997,7993,6586,0,7991,9367,7992,7990,10552,7993,7993,10537,7992,7991,10191,0,5012
14832,6264,0,7992,6349,0,10998,9552,0,7992,18445,9996,7992,19338,9998,7992,18043,9997,7991,6585,0,7992,9285,7992,7992,10537,7992,7992,10553,7992,7992,10205,0,7992
14833,6263,0,7991,6350,0,10995,9538,0,7993,18450,9996,7991,19350,9996,7992,18052,10000,7992,6585,0,7991,9370,7992,7990,10539,7992,7992,10539,7991,7991,10204,0,7992
14834,6220,0,7995,6345,0,10986,9542,0,7991,18425,9978,7770,19136,9972,7429,17851,9951,7935,6499,0,7821,9224,7938,7996,10564,7975,7985,10558,7988,7986,10198,0,7991
14835,6265,0,8000,6347,0,10987,9556,0,7999,18458,9972,7986,19359,9987,8000,18039,10001,8000,6583,0,8001,9373,7987,7998,10551,8000,7987,10553,7986,7986,10194,0,8000
14837,39965,0,7945,6362,0,10825,9216,0,7986,18383,9976,7996,19360,9988,7985,18059,9982,7993,6588,0,7974,9363,7983,7996,10558,7992,7986,10521,7997,7992,10194,0,7995
14838,6280,0,7992,6354,0,10996,9545,0,7996,18412,9916,7986,19359,9986,7983,18052,9973,7996,6601,0,7975,9376,7987,7984,10445,7999,7988,10534,7998,7995,10192,0,7988
14839,6277,0,7996,6365,0,10982,9541,0,7991,18436,9991,7991,19348,9972,7980,17971,9982,7840,6591,0,7987,9357,7989,7996,10555,7996,7988,10528,7988,8001,10188,0,7991
14840,6281,0,7998,6339,0,10990,9543,0,7984,18442,9975,7988,19380,9982,7992,18061,9970,7982,6604,0,7985,9363,7994,7989,10560,7991,7989,10546,7987,7986,10187,0,7988
14843,6283,0,7998,6362,0,10990,9550,0,7982,18461,9854,7997,19362,9972,8004,18073,9992,7997,6597,0,7989,9393,7989,7998,10546,7996,7986,10553,7982,7983,10195,0,7997
14844,6230,0,7999,6362,0,11000,9552,0,7995,18435,9970,7994,19348,9979,7992,18066,9985,7989,6595,0,7986,9358,7984,7990,10551,7991,7988,10549,7992,7984,10184,0,7994
14845,6281,0,7999,6351,0,10984,9541,0,7983,18452,9975,7986,19265,9921,7985,18068,9979,7989,6587,0,7992,9378,7990,7993,10550,7984,7996,10557,7995,7983,10197,0,7991
14847,6268,0,7980,6360,0,10992,9548,0,7993,18442,9967,7998,19356,9992,7994,18059,9982,7992,6593,0,7992,9387,7986,7986,10433,7960,7995,10555,7983,7992,10198,0,7992
14848,6277,0,7991,6361,0,10996,9536,0,7986,18452,9967,7989,19351,9990,7993,18061,9995,7996,6585,0,7987,9370,7993,7987,10553,7994,7996,10535,7982,7994,10187,0,7992
14849,6225,0,7989,6359,0,10988,9555,0,7989,18433,9990,7989,19350,9987,7990,18052,9986,7993,6606,0,7990,9386,7995,7998,10551,8000,7997,10532,7998,7987,10199,0,7997
14851,6275,0,7986,6360,0,10987,9542,0,7986,18449,9974,7986,19248,9930,7989,18075,9975,8002,6606,0,7995,9357,7990,7993,10545,7995,7988,10548,8002,7992,10200,0,7986
14856,6284,0,7997,6352,0,10995,9555,0,7998,18428,9971,7986,19387,9966,7984,18062,9972,7986,6598,0,7994,9252,7974,8000,10558,7992,7987,10553,7992,7986,10187,0,7901
14857,6262,0,7994,6351,0,10985,9547,0,7994,18445,9987,7940,19289,9958,7996,18065,9979,7994,6598,0,7989,9166,7996,7989,10563,8000,7979,10562,7983,7950,10141,0,7985
14859,6270,0,7991,6345,0,10993,9545,0,7996,18464,9969,7983,18942,9989,7755,17176,9130,7736,5922,0,7996,9372,7993,7879,10365,7993,7994,10524,7774,7996,10198,0,6479
14866,6216,0,7988,6342,0,10996,9552,0,7919,18312,9944,7994,19357,9980,8001,18064,9988,7991,6595,0,7990,9392,7987,7992,10534,7984,7974,10406,7987,8000,10199,0,7982
14867,6272,0,7983,6358,0,10995,9544,0,7996,18433,9978,7991,19375,9917,7997,18083,9985,7988,6593,0,7996,9374,7985,7986,10547,7984,7993,10550,7990,7984,10201,0,7997
14869,6290,0,7992,6368,0,11000,9544,0,7994,18440,9985,7980,19346,9981,7998,18065,9993,7992,6595,0,7997,9378,7995,7986,10540,7982,7990,10558,7985,7984,10201,0,7987
14870,6267,0,7990,6348,0,10983,9551,0,7985,18428,9940,7991,19354,9927,7996,17883,9978,7996,6597,0,7986,9375,7997,7991,10572,7988,7989,10540,7985,7989,10207,0,7994
14871,6233,0,7998,6353,0,10998,9558,0,7996,18426,9981,7992,19381,9978,8003,17972,9968,7996,6587,0,7991,9374,7995,7984,10561,7982,7997,10552,7985,7996,10191,0,7988
14873,6276,0,7993,6355,0,10996,9541,0,7979,18448,9974,7982,19259,9923,7987,18063,9975,7982,6602,0,7997,9302,7925,7994,10550,7993,7999,10558,7985,7988,10193,0,7979
14886,6264,0,7994,6364,0,10995,9543,0,7999,18462,9983,7998,19325,9901,7999,18056,9975,7997,6604,0,7937,9330,7989,7983,10535,7990,7981,10543,7935,7875,10190,0,7992
14887,6242,0,7990,6368,0,10983,9553,0,7987,18448,9978,7985,19361,9974,7990,18052,9991,7991,6586,0,8001,9361,7987,7988,10549,7986,7995,10557,7986,7987,10181,0,7985
14888,6269,0,7995,6363,0,10985,9559,0,7998,18439,9964,7999,19331,9970,7986,17879,9948,8001,6600,0,7994,9364,8000,7982,10557,7997,7988,10552,7992,7997,10194,0,7947
14889,6284,0,7983,6360,0,10996,9552,0,7997,18432,9992,7984,19362,9991,7988,18070,9844,7984,6611,0,7997,9377,7999,7993,10295,7887,7901,10532,7983,7995,10191,0,7996
14890,6218,0,7988,6350,0,10998,9554,0,7998,18440,9980,7985,19359,9997,7991,18064,9994,7988,6594,0,7991,9373,7999,7991,10552,7987,7990,10551,7993,7989,10193,0,7995
14892,6274,0,8002,6357,0,10997,9554,0,7982,18443,9969,7996,19352,9981,8000,18048,9984,7995,6604,0,7987,9388,7985,7984,10560,7996,7996,10548,7995,7985,10191,0,7984
14894,6273,0,7986,6354,0,10993,9534,0,7999,18444,9978,7987,19363,9978,7985,18037,9992,7987,6595,0,7992,9365,7998,7992,10546,7997,7992,10551,7999,8000,10200,0,7993
14895,6272,0,7998,6348,0,10982,9558,0,7835,18433,9985,7983,19288,9743,7963,17767,9981,7995,6599,0,7992,9376,7994,7992,10546,7984,7988,10546,7987,7984,10197,0,7985
14896,3054,0,7984,6359,0,10985,9546,0,7985,18418,9981,7997,19348,9978,7999,18069,9978,7990,6598,0,7999,9376,7991,7986,10545,7999,7984,10546,7987,7984,10201,0,7992
14897,6265,0,7995,6356,0,10985,9537,0,7984,18423,9979,7993,19349,9975,7988,17927,9909,7996,6085,0,7999,9289,7963,7991,10539,7998,7985,10555,7983,7992,10201,0,7991
14904,3796,0,7994,6362,0,10980,9549,0,7599,18106,9967,7993,19352,9737,7994,18062,9994,7985,6596,0,7995,9382,7985,7977,10564,7995,7950,9743,7957,7692,10196,0,7997
14906,6259,0,7994,6344,0,11000,9547,0,7994,18455,9996,7988,19371,9983,7989,18032,9982,7991,6593,0,7985,9385,7993,7986,10546,7988,7988,10544,7900,7995,10191,0,7984
14907,6275,0,7987,5594,0,10990,9529,0,7877,18336,9950,7988,19247,9926,7802,17676,9975,7967,6600,0,7935,9238,7996,7988,10475,7714,7947,10256,7862,7827,10107,0,7982
14910,6281,0,7981,6360,0,10998,9533,0,7997,18400,9993,7996,19344,9977,7993,18059,9981,7988,6596,0,7982,9385,7998,7997,10550,7991,7985,10555,7993,7990,10195,0,7980
14911,6267,0,7997,6362,0,10989,9551,0,7996,18426,9969,7991,19377,9992,7995,18083,9984,8000,6589,0,7988,9295,7732,7969,10537,7986,7825,10331,7991,7989,10195,0,7983
14912,1288853,0,7990,6347,0,10998,9537,0,7991,18423,9954,7993,19339,9996,7992,18068,9997,7992,6586,0,7990,9370,7992,7991,10540,7991,7992,10566,7992,7993,10191,0,7992
14913,6262,0,7991,6349,0,10999,9536,0,7991,18435,9995,7991,19336,9998,7993,18015,9997,7992,6584,0,7992,9370,7991,7991,10540,7990,7991,10539,7993,8006,10191,0,7992
14914,6262,0,7993,6348,0,10999,9536,0,7993,18431,9998,7992,19347,10000,7993,18056,9997,7992,6599,0,7992,9367,7993,7992,10548,7992,7994,10553,7992,7992,10189,0,7993
14918,6271,0,7985,6349,0,10993,9561,0,7985,18431,9992,7996,19378,9991,7998,18061,9976,7986,6596,0,7995,9359,7999,7998,10537,7992,7993,10571,7988,7996,10199,0,7997
14920,6265,0,7991,6355,0,10994,9553,0,7999,18445,9983,7985,19375,9965,7984,18056,9982,7991,6613,0,7985,9354,7988,7991,10543,7990,7984,10540,7983,7987,10183,0,7995
14921,6284,0,7847,6349,0,10982,9534,0,7999,18404,9878,7983,19093,9890,7990,18068,9984,7990,6593,0,7995,9368,7985,7989,10538,7985,7989,10571,7985,7999,10189,0,7994
14922,6277,0,7995,6365,0,10944,9549,0,7983,18467,9986,7990,19347,9974,7986,18060,9981,7996,6610,0,7991,9383,7988,8002,10542,7983,7987,10551,7993,7981,10210,0,7991
14923,6284,0,7852,6327,0,10982,9554,0,7986,18434,9972,7989,19350,9987,7996,18052,9994,7996,6614,0,7980,9387,7983,7994,10535,7999,7993,10552,7992,7994,10196,0,7994
14924,6292,0,7994,6339,0,10993,9539,0,7989,18434,9987,7993,19358,9972,7984,18077,9980,7986,6605,0,7986,9356,7992,8000,10543,7990,8000,10537,7998,7992,10185,0,8006
14925,6277,0,7997,6362,0,10991,9536,0,7982,18413,9940,7993,19370,9972,7995,18059,9988,8002,6591,0,7991,9352,7995,7991,10538,7992,8001,10543,7989,7999,10184,0,7999
14927,6263,0,7999,6353,0,10985,9553,0,7991,18433,9975,7991,19369,9975,7991,18060,9977,7981,6596,0,7985,9322,7934,7989,10551,7985,7989,10561,7988,7982,10199,0,7997
14928,6263,0,8003,6347,0,10998,9555,0,8001,18362,9610,8001,19362,9985,8001,18077,9988,7988,6612,0,7999,9358,8002,8001,10567,8000,7985,10558,7860,7999,10194,0,7987
14938,6271,0,7981,6350,0,10992,9551,0,7995,18446,9998,7992,19351,9979,7999,18038,9983,7986,6606,0,7985,9368,7984,7989,10552,8001,7999,10561,7984,7990,10193,0,7991
14939,6226,0,8005,6346,0,10988,9545,0,7983,18470,9992,7873,19369,9979,7995,18055,9988,8000,6609,0,7984,9381,7993,7989,10553,7984,8001,10559,7988,7985,10215,0,7993
14940,6275,0,7979,6373,0,10985,9547,0,7997,18443,9984,8001,19358,9985,7997,18056,9986,7983,6599,0,7998,9357,7986,7983,10539,7995,7978,10557,7997,7982,10202,0,7994
14950,6279,0,7940,6281,0,10995,9541,0,7996,18458,9991,7992,19348,9983,7991,18059,9987,8002,6605,0,7985,9379,7982,7988,10554,7987,7995,10543,7988,7987,10194,0,7984
14951,6276,0,7987,6350,0,11000,9546,0,7990,18412,9990,7990,19358,9984,7987,18093,9979,7996,6596,0,7994,9379,7982,7985,10566,7990,7993,10567,7995,7989,10202,0,7991
14952,6275,0,7993,6349,0,10993,9556,0,7998,18457,9937,7991,19328,9999,7998,17812,9775,7993,6604,0,7854,9310,7996,7988,10376,7914,7995,10376,7847,7788,9964,0,7497
14953,5985,0,7887,5924,0,10045,9138,0,7405,14912,8324,7371,18823,9437,450,16104,8862,7939,6599,0,355,3723,7436,7877,7835,4716,4245,4805,7923,6821,10191,0,8002
14954,6237,0,7997,6367,0,10986,9553,0,8001,18384,9984,7985,19348,9879,7984,18055,9976,8000,6592,0,7995,9373,7998,7989,10452,7991,7995,10554,8000,7984,10210,0,7997
14955,6277,0,7994,6362,0,10994,9538,0,7996,18435,9991,7988,19347,9980,7987,18077,9979,7981,6608,0,7981,9381,7993,7980,10563,7994,8000,10559,7999,7998,10200,0,7995
14956,6274,0,7983,6347,0,10995,9540,0,8003,18461,9994,7987,19376,9977,7994,18068,9997,8002,6582,0,7992,9370,7984,7996,10559,7985,8000,10548,7990,7983,10188,0,7997
14957,6135,0,7997,6353,0,10991,9549,0,7996,18379,9967,7995,19368,9993,7993,17973,9879,7941,6598,0,7998,9301,7972,7987,10579,7987,7994,10540,7999,7997,10203,0,7991
14958,6286,0,7984,6359,0,10998,9548,0,7983,18443,9973,7986,19327,9986,7994,18062,9986,7997,6578,0,7987,9389,7994,7984,10551,7985,7987,10540,7991,7995,10191,0,7992
14959,6281,0,7987,6358,0,10992,9553,0,7996,18444,9986,7982,19347,9984,7988,18079,9998,7991,6578,0,7995,9367,7986,7996,10538,7988,8001,10543,7994,8002,10183,0,7984
14960,6264,0,7988,6347,0,10993,9548,0,7993,18431,9978,8000,19383,9983,7998,18068,9979,7990,6593,0,7991,9382,7988,7986,10558,8000,7994,10565,7985,7990,10187,0,7985
14962,5945,0,7987,6348,0,10998,9543,0,7999,18243,9943,7990,19356,9975,7995,18074,9989,7985,6601,0,7995,9392,7985,7991,10533,7812,7979,10544,7994,7986,10196,0,7992
14969,6269,0,7998,6360,0,10995,9553,0,7985,18459,9982,8001,19358,9973,7984,18063,9990,8000,6583,0,7994,9378,7988,7993,10544,7899,7994,10563,7990,7998,10193,0,7998
14970,6265,0,7995,6360,0,10984,9545,0,7990,18458,9984,7997,19352,9982,7982,18078,9975,7976,6591,0,8003,9379,7995,7990,10573,7999,7984,10561,7987,8003,10201,0,7991
14973,6253,0,7992,6348,0,10985,9538,0,7991,18434,9997,7993,19352,9982,7993,18056,9998,7991,6585,0,7990,9354,7995,7993,10538,7993,7992,10539,7991,7991,10190,0,7991
14974,6276,0,7991,6357,0,10997,9554,0,7989,18442,9972,7995,19357,9985,7995,18056,9972,7991,6596,0,7987,9391,8002,7990,10542,7989,8001,10550,7990,7993,10185,0,7990
14975,6262,0,7992,6348,0,10997,9550,0,7993,18430,9999,7992,19297,9968,7992,18070,9998,7993,6599,0,7993,9368,7993,7993,10539,7991,7993,10510,7866,7994,10190,0,7992
14996,6267,0,7993,6365,0,10987,9548,0,7992,18451,9990,7983,19357,9985,7988,18058,9975,7984,6603,0,7983,9374,7996,7995,10528,7994,7998,10544,7990,7988,10188,0,7996
14997,6281,0,7993,6373,0,10924,9471,0,7969,17521,9846,7987,19247,9758,7994,17087,9252,7858,6467,0,7998,9191,7679,7914,10448,7983,7889,10271,7996,7992,10190,0,7994
14998,6240,0,7981,6352,0,10993,9538,0,7994,18438,9978,7910,19327,9990,7985,18063,9968,7999,6597,0,7997,9374,7987,7995,10553,7986,7989,10549,7993,7993,10192,0,7990
14999,6276,0,7988,6360,0,10992,9553,0,7980,18420,9980,7984,19362,9977,7996,17825,9961,7987,6608,0,7991,9377,7997,7987,10577,7988,7994,10556,7986,7987,10202,0,7998
15000,6290,0,7989,6351,0,10989,9552,0,7985,18437,9979,7990,19302,9934,7998,18044,9980,7994,6590,0,7984,9376,7987,7982,10539,7990,7988,10550,7987,7991,10199,0,7988
15001,6279,0,7989,6359,0,10986,9555,0,7999,18438,9971,7993,19381,9986,7991,18038,9977,7993,6601,0,7998,9368,7989,7983,10552,7983,7984,10531,7994,7988,10198,0,7985
15002,6271,0,7980,6369,0,10985,9557,0,7989,18446,9978,7988,19363,9990,7991,18032,9980,7997,6611,0,7992,9256,7874,7993,10557,7992,7996,10549,7997,7991,10203,0,7985
15003,6279,0,8000,6359,0,10992,9548,0,7993,18460,9988,7985,19345,9986,7998,18067,9985,7985,6592,0,7995,9374,7985,7996,10533,8000,7987,10470,7851,7982,10200,0,7988
15023,6283,0,7992,6341,0,10992,9555,0,7990,18451,9891,7996,19360,9997,7980,18066,9978,7990,6603,0,7988,9341,7917,7995,10556,7983,7993,10553,7998,8003,10197,0,7982
15024,6263,0,7989,6346,0,10986,9556,0,7987,18430,9985,8000,19262,9972,7986,18079,9986,7973,6542,0,7943,9235,8000,7999,10499,7973,7999,10554,7986,8000,10194,0,7943
15025,6220,0,7980,6353,0,11000,9555,0,7987,18445,9975,7996,19362,9988,7987,18060,9980,7985,6593,0,7996,9301,7998,7984,10542,7900,7997,10575,7987,7989,10190,0,7996
15027,6278,0,7900,6309,0,10989,9545,0,8001,18320,9977,7983,19365,9997,7992,18067,9993,7981,6601,0,7997,9373,7986,8000,10548,7979,7997,10578,8000,8000,10194,0,7989
15029,6263,0,7993,6347,0,10999,9537,0,16345,18460,9997,7992,19354,9982,7992,18054,9999,7993,6585,0,7965,9328,7991,7992,10539,7992,7991,10553,7991,7991,10190,0,7992
15035,6267,0,7996,6357,0,10984,9539,0,7996,18432,9977,7987,19352,9982,7995,18066,9978,7914,6539,0,7983,9298,7956,7995,10542,7988,7978,10546,7989,7990,10198,0,7982
15063,6278,0,7990,6341,0,10999,9552,0,7999,18421,9979,7983,19365,9989,7990,18057,9998,7980,6591,0,8001,9373,7988,7995,10557,7993,7987,10541,7985,7999,10197,0,7999
15064,6252,0,7988,6370,0,10979,9546,0,7980,18445,9978,7997,19361,9989,7996,18067,9981,7985,6595,0,7986,9379,7989,7991,10552,7984,7997,10553,7982,7997,10195,0,7997
15065,6247,0,7994,6357,0,10987,9539,0,7995,18449,9968,7988,19367,9988,8001,18081,9974,7995,6596,0,7996,9395,7988,7989,10554,7988,7995,10534,7988,7999,10192,0,7983
15066,6293,0,6146,6003,0,10987,9546,0,7994,18441,9991,7983,19362,9976,7997,18069,9987,7984,6613,0,7993,9392,7985,7986,10544,7986,7995,10561,7994,7996,10190,0,7995
